,ID,Amount_Requested,Amount_Funded_By_Investors,Interest_Rate,Loan_Length,Loan_Purpose,Debt_To_Income_Ratio,Home_Ownership,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length
840,23197.0,9600,9600.0,0.07,36,other,0.1,RENT,6048.0,7,15700,0,7
841,44626.0,25000,24975.0,0.21,36,credit_card,0.15,RENT,7301.58,18,21675,0,4
842,10262.0,25000,14401.65,0.11,60,house,0.05,MORTGAGE,3333.33,9,3367,3,2
843,37041.0,30000,29950.0,0.08,36,house,0.0,RENT,13416.67,9,2174,3,10
844,24376.0,20000,20000.0,0.17,60,debt_consolidation,0.07,OWN,4000.0,6,5845,0,10
845,57260.0,14825,14825.0,0.14,36,small_business,0.1,RENT,2500.0,8,8073,1,2
846,81130.0,8000,8000.0,0.17,36,debt_consolidation,0.02,MORTGAGE,6000.0,5,5032,2,10
847,38892.0,20000,20000.0,0.12,36,debt_consolidation,0.15,MORTGAGE,10416.67,12,26179,2,1
848,35468.0,7000,7000.0,0.08,36,Personal,0.21,OWN,2300.0,4,0,0,10
849,7173.0,20000,19900.0,0.11,36,debt_consolidation,0.13,MORTGAGE,2416.67,5,6011,0,1
850,102295.0,5000,4500.0,0.11,36,major_purchase,0.0,RENT,3166.67,5,4254,5,1
851,99065.0,17625,17600.0,0.13,36,credit_card,0.15,RENT,3333.33,6,20266,0,2
852,53234.0,7150,7150.0,0.13,36,debt_consolidation,0.12,RENT,3666.67,11,10561,1,1
853,16215.0,25000,24775.0,0.1,36,debt_consolidation,0.01,RENT,8533.33,9,28038,0,10
854,77494.0,15000,15000.0,0.14,36,debt_consolidation,0.33,RENT,4500.0,20,13369,0,1
855,66072.0,9000,9000.0,0.07,36,debt_consolidation,0.14,RENT,4166.67,5,7853,0,1
856,6976.0,17600,17600.0,0.16,36,debt_consolidation,0.17,MORTGAGE,7500.0,16,14555,0,7
857,22259.0,10000,10000.0,0.13,36,debt_consolidation,0.14,RENT,2500.0,6,10481,1,1
858,15470.0,11200,11000.0,0.15,60,house,0.16,MORTGAGE,6750.0,15,19051,0,4
859,84805.0,13225,13225.0,0.15,36,debt_consolidation,0.27,RENT,5833.33,11,18569,1,10
860,69014.0,4000,4000.0,0.11,36,other,0.34,MORTGAGE,3333.33,12,12922,0,4
861,26886.0,12000,11975.0,0.11,36,credit_card,0.09,MORTGAGE,12083.33,7,43299,2,3
862,71550.0,35000,35000.0,0.19,36,debt_consolidation,0.21,MORTGAGE,13750.0,38,99549,2,10
863,8051.0,25000,17250.0,0.15,36,debt_consolidation,0.25,RENT,8750.0,11,20798,1,1
864,56595.0,9000,9000.0,0.06,36,debt_consolidation,0.12,MORTGAGE,5000.0,13,5224,0,7
865,48498.0,18225,18225.0,0.12,36,debt_consolidation,0.21,MORTGAGE,4850.0,7,37592,0,3
866,10737.0,4750,4750.0,0.15,36,small_business,0.03,OWN,866.67,6,740,0,
867,48798.0,14400,14400.0,0.07,36,house,0.07,MORTGAGE,12500.0,6,1280,0,10
868,94440.0,30000,30000.0,0.24,60,debt_consolidation,0.14,RENT,6928.13,6,28665,1,10
869,46421.0,13475,13475.0,0.12,36,credit_card,0.19,MORTGAGE,2250.0,3,11674,0,1
870,90531.0,10000,10000.0,0.19,36,other,0.18,MORTGAGE,3750.0,10,7034,1,6
871,51302.0,12000,12000.0,0.07,36,credit_card,0.09,MORTGAGE,5833.33,9,12028,0,8
872,28257.0,6000,6000.0,0.17,60,debt_consolidation,0.18,RENT,3083.0,3,1181,0,3
873,104101.0,9500,6500.0,0.07,36,credit_card,0.14,MORTGAGE,7500.0,13,100233,0,10
874,12958.0,12000,11875.0,0.1,60,credit_card,0.17,MORTGAGE,3791.67,10,59495,1,10
875,49872.0,5000,5000.0,0.09,36,credit_card,0.16,MORTGAGE,6666.67,10,12307,0,7
876,26290.0,3600,3600.0,0.09,36,debt_consolidation,0.03,RENT,1558.33,4,1594,0,3
877,43703.0,27000,26993.89,0.14,60,house,0.18,OWN,4833.33,18,12588,1,7
878,32985.0,10000,10000.0,0.14,36,debt_consolidation,0.11,RENT,7500.0,6,7778,0,7
879,80200.0,5450,5450.0,0.13,36,Personal,0.26,RENT,3500.0,9,7619,0,1
880,22130.0,16000,13613.86,0.15,60,debt_consolidation,0.15,MORTGAGE,3006.44,10,11011,0,10
881,74163.0,9750,9750.0,0.17,36,debt_consolidation,0.22,RENT,2817.5,12,6324,1,1
882,35740.0,30000,30000.0,0.08,36,major_purchase,0.01,OWN,10416.67,6,740,0,5
883,74713.0,14000,13975.0,0.12,36,other,0.03,MORTGAGE,6250.0,14,7085,1,10
884,52405.0,8500,8500.0,0.07,36,debt_consolidation,0.05,MORTGAGE,4166.67,8,7114,0,10
885,54513.0,14400,14400.0,0.08,36,other,0.18,RENT,13100.0,11,14550,0,4
886,10293.0,8000,8000.0,0.07,36,debt_consolidation,0.02,RENT,3750.0,6,3381,0,1
887,66880.0,12000,12000.0,0.13,36,debt_consolidation,0.06,RENT,13166.67,8,8426,0,5
888,96709.0,10400,10350.0,0.13,36,debt_consolidation,0.08,OWN,6166.67,10,14193,0,7
889,84273.0,21000,21000.0,0.19,60,house,0.11,MORTGAGE,10250.0,12,38820,0,10
890,6120.0,6000,5925.0,0.12,36,debt_consolidation,0.03,RENT,6333.33,13,7269,0,4
891,48166.0,10800,10800.0,0.14,60,other,0.01,RENT,7500.0,4,1577,0,1
892,67265.0,2100,2100.0,0.14,36,major_purchase,0.04,OWN,1000.0,13,893,1,1
893,41102.0,4000,4000.0,0.06,36,other,0.15,MORTGAGE,6583.33,6,63294,0,10
894,47422.0,3500,3500.0,0.08,36,debt_consolidation,0.21,RENT,4333.33,9,11538,0,6
895,6039.0,24250,23811.24,0.13,36,house,0.13,OWN,18750.0,10,121563,1,10
896,62856.0,19000,19000.0,0.14,60,credit_card,0.16,MORTGAGE,5000.0,8,20918,0,10
897,7020.0,10500,10477.85,0.15,36,credit_card,0.14,RENT,3083.33,8,14726,0,10
898,92641.0,2500,2500.0,0.18,36,debt_consolidation,0.22,MORTGAGE,3916.67,7,14892,2,6
899,7953.0,16000,16000.0,0.15,36,debt_consolidation,0.09,RENT,5416.67,9,15518,0,10
900,101568.0,3000,1300.0,0.14,36,debt_consolidation,0.19,RENT,1000.0,12,2545,4,1
901,27693.0,10000,10000.0,0.05,36,credit_card,0.1,MORTGAGE,7500.0,11,11532,0,9
902,70029.0,7100,7100.0,0.14,36,credit_card,0.19,RENT,4166.67,13,6788,2,2
903,3492.0,12500,12425.0,0.09,36,house,0.12,MORTGAGE,4166.67,7,1052,0,2
904,45115.0,1700,1700.0,0.14,36,other,0.21,OWN,1200.0,10,7382,0,4
905,96928.0,4000,4000.0,0.11,36,debt_consolidation,0.12,MORTGAGE,6666.67,7,7153,0,5
906,51257.0,18225,18225.0,0.18,36,debt_consolidation,0.23,RENT,3083.33,6,17128,1,3
907,92820.0,30000,30000.0,0.16,60,major_purchase,0.2,RENT,13666.67,14,39059,1,1
908,17826.0,10000,10000.0,0.07,36,house,0.17,RENT,6916.67,6,10302,0,3
909,66186.0,6000,6000.0,0.08,36,credit_card,0.03,RENT,7500.0,5,6394,0,2
910,73450.0,6000,6000.0,0.12,36,major_purchase,0.07,MORTGAGE,5000.0,6,14045,0,2
911,96780.0,6000,6000.0,0.16,36,debt_consolidation,0.2,OWN,1666.67,7,5291,0,1
912,62089.0,7000,7000.0,0.18,36,debt_consolidation,0.18,RENT,4750.0,11,12307,1,1
913,60963.0,10000,10000.0,0.15,36,credit_card,0.1,OWN,4166.67,11,11551,0,4
914,8291.0,3250,3250.0,0.13,36,debt_consolidation,0.21,MORTGAGE,5000.0,12,20564,0,3
915,100221.0,30000,29950.0,0.2,60,debt_consolidation,0.22,RENT,10416.67,11,61661,1,7
916,22790.0,21000,21000.0,0.11,36,small_business,0.17,MORTGAGE,18750.0,13,120538,0,10
917,93403.0,11000,11000.0,0.08,36,debt_consolidation,0.12,OWN,7666.67,6,12461,1,7
918,7687.0,5500,5400.0,0.07,36,credit_card,0.2,MORTGAGE,3916.67,15,10254,1,1
919,59279.0,15000,15000.0,0.08,36,debt_consolidation,0.06,RENT,2916.67,13,14290,1,9
920,32146.0,20000,17890.7,0.2,60,debt_consolidation,0.17,MORTGAGE,7916.67,17,39621,1,6
921,311.0,7200,6250.0,0.08,36,debt_consolidation,0.17,MORTGAGE,5100.0,4,9366,4,10
922,38432.0,4000,4000.0,0.19,60,debt_consolidation,0.19,RENT,4000.0,9,16543,2,6
923,59266.0,20000,20000.0,0.09,36,debt_consolidation,0.11,MORTGAGE,7083.33,13,28324,2,10
924,75012.0,15000,15000.0,0.12,36,credit_card,0.19,RENT,5000.0,18,13830,0,10
925,4502.0,8000,7825.0,0.12,36,credit_card,0.08,RENT,5417.0,5,43799,2,1
926,21574.0,15000,14900.0,0.2,60,credit_card,0.17,MORTGAGE,5833.33,14,8587,2,3
927,93066.0,8000,8000.0,0.11,36,debt_consolidation,0.12,RENT,7000.0,7,4729,1,3
928,100114.0,20675,20675.0,0.14,36,credit_card,0.23,MORTGAGE,4333.33,12,8393,1,10
929,92036.0,30000,30000.0,0.15,60,credit_card,0.17,MORTGAGE,8500.0,10,33770,0,6
930,21190.0,12000,11875.0,0.08,36,debt_consolidation,0.13,MORTGAGE,5416.67,8,9993,2,3
931,30864.0,5000,5000.0,0.1,36,other,0.21,RENT,5316.67,7,23818,0,7
932,68722.0,4750,4750.0,0.09,36,house,0.01,OWN,2833.33,2,767,0,9
933,57199.0,6500,6500.0,0.12,36,credit_card,0.25,OWN,3500.0,7,6948,0,1
934,30560.0,21600,20550.0,0.11,36,major_purchase,0.09,MORTGAGE,9000.0,16,43362,0,10
935,3656.0,1900,1900.0,0.13,36,house,0.23,MORTGAGE,2860.0,9,24209,2,1
936,45245.0,6000,6000.0,0.08,36,house,0.07,RENT,10416.67,9,20592,0,10
937,45994.0,8500,8500.0,0.08,36,credit_card,0.14,RENT,4333.33,11,15284,0,4
938,60625.0,9250,9250.0,0.12,36,debt_consolidation,0.29,MORTGAGE,3333.33,10,5440,0,10
939,33630.0,1875,1875.0,0.13,36,credit_card,0.19,RENT,1200.0,8,5342,2,1
940,102314.0,2500,2450.0,0.13,36,Personal,0.04,MORTGAGE,1930.75,4,1548,3,2
941,2386.0,10000,10000.0,0.13,36,other,0.06,RENT,4583.0,6,2432,1,4
942,30138.0,25000,25000.0,0.15,60,debt_consolidation,0.18,MORTGAGE,8917.0,10,22566,1,10
943,28764.0,5000,5000.0,0.14,60,debt_consolidation,0.11,MORTGAGE,3083.0,5,1073,2,2
944,12007.0,6000,5996.63,0.14,60,major_purchase,0.21,MORTGAGE,2700.0,10,10932,2,2
945,9061.0,10000,10000.0,0.14,36,debt_consolidation,0.12,RENT,2541.67,4,13667,0,8
946,79907.0,5375,5325.0,0.07,36,debt_consolidation,0.21,RENT,3000.0,7,5640,0,3
947,17217.0,19000,18898.03,0.16,60,debt_consolidation,0.22,RENT,4333.33,5,23016,1,2
948,3893.0,5500,5500.0,0.12,36,credit_card,0.18,RENT,3583.33,8,5668,3,1
949,52929.0,10000,10000.0,0.11,36,debt_consolidation,0.18,RENT,5833.33,10,16894,0,4
950,10205.0,8800,8800.0,0.13,60,major_purchase,0.03,MORTGAGE,2500.0,3,607,0,2
951,13809.0,9500,9475.0,0.16,60,credit_card,0.25,RENT,6000.0,6,14621,2,10
952,16035.0,12000,9294.21,0.06,36,debt_consolidation,0.09,MORTGAGE,6700.0,20,11686,0,5
953,43936.0,16500,16500.0,0.12,36,credit_card,0.11,MORTGAGE,7250.0,8,17247,2,10
954,36217.0,25000,24875.0,0.12,60,debt_consolidation,0.13,MORTGAGE,6250.0,5,18591,0,10
955,91571.0,24000,24000.0,0.12,36,debt_consolidation,0.16,RENT,4500.0,8,29098,1,10
956,16414.0,7000,6875.0,0.1,36,major_purchase,0.14,RENT,5000.0,5,1364,2,10
957,37386.0,1200,1200.0,0.18,36,other,0.24,RENT,1700.0,2,0,3,4
958,96208.0,24175,24175.0,0.13,36,house,0.08,RENT,6250.0,8,4681,1,10
959,52255.0,2800,2800.0,0.08,36,credit_card,0.17,RENT,3583.33,12,5182,0,2
960,33923.0,4000,4000.0,0.12,60,other,0.13,RENT,3500.0,6,5915,0,3
961,93139.0,10000,10000.0,0.12,36,debt_consolidation,0.11,MORTGAGE,7500.0,6,24924,0,10
962,60943.0,7125,7125.0,0.1,36,debt_consolidation,0.05,RENT,2946.67,6,5015,1,6
963,797.0,10000,9325.0,0.08,36,other,0.06,MORTGAGE,6666.67,10,3248,0,1
964,98156.0,10000,10000.0,0.13,36,credit_card,0.05,RENT,6250.0,5,9620,1,2
965,61906.0,4400,4398.89,0.15,36,debt_consolidation,0.22,RENT,4625.0,8,5707,1,6
966,85861.0,10000,10000.0,0.12,36,debt_consolidation,0.12,RENT,4166.67,7,9817,1,4
967,98601.0,9450,9450.0,0.12,36,credit_card,0.34,RENT,2750.0,17,14246,0,6
968,58433.0,3500,3500.0,0.08,36,other,0.02,MORTGAGE,7500.0,4,6944,0,9
969,40639.0,24000,24000.0,0.13,60,house,0.22,MORTGAGE,10000.0,17,42996,0,5
970,31995.0,11750,11750.0,0.11,36,debt_consolidation,0.1,RENT,4583.33,6,5613,0,3
971,60151.0,30000,24800.0,0.1,36,house,0.02,MORTGAGE,9583.33,7,4454,3,10
972,60695.0,12000,12000.0,0.19,36,debt_consolidation,0.27,MORTGAGE,13333.33,18,62069,0,5
973,88646.0,13000,13000.0,0.14,36,debt_consolidation,0.18,MORTGAGE,7916.67,14,10723,3,8
974,103384.0,5000,5000.0,0.13,36,Personal,0.11,RENT,3800.0,4,1575,4,3
975,87526.0,15000,15000.0,0.14,36,debt_consolidation,0.16,RENT,9166.67,15,24563,1,1
976,20799.0,16000,15975.0,0.13,60,major_purchase,0.07,MORTGAGE,5000.0,10,1132,2,1
977,24675.0,12000,11975.0,0.15,60,house,0.14,MORTGAGE,7083.33,7,3923,2,7
978,85918.0,10050,10050.0,0.14,36,debt_consolidation,0.08,OWN,7266.67,8,24281,0,2
979,25786.0,35000,25850.0,0.15,60,major_purchase,0.23,MORTGAGE,10000.0,13,13651,1,10
980,76078.0,30000,30000.0,0.23,60,debt_consolidation,0.31,RENT,7500.0,12,29756,0,10
981,6363.0,24250,24175.0,0.12,36,debt_consolidation,0.22,OWN,5000.0,15,100842,1,1
982,40971.0,16000,16000.0,0.06,36,credit_card,0.06,RENT,12916.67,8,26635,1,10
983,3755.0,9000,8996.01,0.15,36,debt_consolidation,0.24,RENT,5166.67,7,15149,1,1
984,12350.0,17000,16750.0,0.11,60,other,0.18,MORTGAGE,8500.0,9,10324,3,5
985,17.0,5400,200.0,0.08,36,Personal,0.03,RENT,666.67,4,1321,0,1
986,79041.0,12000,12000.0,0.12,36,debt_consolidation,0.27,RENT,3833.33,15,6038,0,4
987,57986.0,2000,2000.0,0.17,36,debt_consolidation,0.09,RENT,1666.67,5,4595,2,
988,40027.0,24000,24000.0,0.13,36,other,0.2,RENT,4583.33,5,21377,0,5
989,80804.0,16800,16800.0,0.22,60,debt_consolidation,0.14,MORTGAGE,4000.0,12,12179,1,10
990,62160.0,3000,3000.0,0.17,36,credit_card,0.23,RENT,2750.0,9,7648,3,4
991,39128.0,3500,3500.0,0.13,36,major_purchase,0.05,MORTGAGE,7083.0,6,11616,0,10
992,22200.0,4000,3910.45,0.08,36,house,0.21,MORTGAGE,3600.0,4,594,0,10
993,68824.0,16000,15975.0,0.16,36,debt_consolidation,0.33,OWN,3333.33,10,24134,1,2
994,21164.0,8800,8800.0,0.18,60,debt_consolidation,0.14,RENT,2916.67,5,7794,2,2
995,67672.0,19725,19725.0,0.08,36,debt_consolidation,0.06,MORTGAGE,6916.67,9,16173,3,7
996,42953.0,19750,19725.0,0.16,36,debt_consolidation,0.24,MORTGAGE,5166.67,12,33368,2,10
997,18017.0,19750,19725.0,0.21,60,debt_consolidation,0.15,RENT,4000.0,4,1948,1,3
998,17955.0,10000,10000.0,0.16,36,house,0.02,MORTGAGE,10000.0,3,5624,0,10
999,1034.0,5000,212.0,0.09,36,debt_consolidation,0.02,RENT,2600.0,13,814,0,8
1000,62763.0,9600,9600.0,0.07,36,debt_consolidation,0.04,RENT,4333.33,7,1039,1,3
1001,65518.0,30000,29975.0,0.21,60,debt_consolidation,0.15,MORTGAGE,12500.0,12,24124,2,10
1002,39131.0,7000,7000.0,0.12,36,credit_card,0.15,RENT,7083.33,15,16049,2,10
1003,54010.0,8400,8400.0,0.11,36,debt_consolidation,0.08,RENT,2083.33,7,4282,1,9
1004,66459.0,5600,5600.0,0.14,36,debt_consolidation,0.25,RENT,3333.33,8,17471,1,4
1005,9839.0,20000,13175.0,0.08,60,other,0.13,MORTGAGE,19583.0,9,5213,0,4
1006,56271.0,15000,15000.0,0.12,36,other,0.03,RENT,3166.67,5,3338,0,3
1007,13609.0,17500,17500.0,0.13,60,debt_consolidation,0.23,RENT,3500.0,6,17734,0,1
1008,51025.0,32400,212.0,0.12,60,house,0.01,MORTGAGE,8750.0,4,7,0,5
1009,80125.0,12000,11975.0,0.12,36,debt_consolidation,0.11,RENT,7083.33,11,20601,0,4
1010,104069.0,10000,9875.0,0.14,36,other,0.16,RENT,2250.0,3,13398,4,10
1011,9162.0,12300,12275.0,0.08,36,debt_consolidation,0.22,MORTGAGE,4738.67,18,10666,2,5
1012,93455.0,15000,15000.0,0.11,36,credit_card,0.16,MORTGAGE,8750.0,9,15207,0,10
1013,102308.0,5000,4446.5,0.12,36,debt_consolidation,0.21,RENT,2500.0,14,14536,4,3
1014,86201.0,20000,20000.0,0.13,36,credit_card,0.15,RENT,14166.67,17,34115,0,3
1015,72515.0,21725,21725.0,0.16,36,credit_card,0.29,MORTGAGE,9166.67,15,68397,2,10
1016,23214.0,5000,5000.0,0.1,60,other,0.09,RENT,4000.0,6,3448,0,1
1017,86134.0,10300,10300.0,0.09,36,debt_consolidation,0.33,MORTGAGE,2583.33,19,12475,0,7
1018,70024.0,14400,14400.0,0.2,36,debt_consolidation,0.19,MORTGAGE,4166.67,7,10042,3,9
1019,31014.0,15000,15000.0,0.16,36,credit_card,0.15,RENT,6294.25,11,20270,1,3
1020,89438.0,35000,35000.0,0.2,60,credit_card,0.22,MORTGAGE,13333.33,12,46937,0,3
1021,80444.0,7000,7000.0,0.16,36,debt_consolidation,0.12,MORTGAGE,3166.67,11,6658,2,3
1022,34262.0,12500,12500.0,0.16,60,debt_consolidation,0.14,RENT,5300.0,7,11439,3,5
1023,79308.0,18000,18000.0,0.12,36,debt_consolidation,0.1,RENT,6666.67,13,17773,0,7
1024,3162.0,6000,6000.0,0.12,36,debt_consolidation,0.1,RENT,4166.67,13,15377,1,10
1025,42828.0,16000,16000.0,0.09,36,credit_card,0.15,RENT,5750.0,7,14431,0,6
1026,72220.0,35000,34950.0,0.23,60,debt_consolidation,0.16,MORTGAGE,8333.33,8,11229,1,10
1027,51394.0,10000,10000.0,0.07,36,house,0.03,RENT,13166.67,13,5643,0,2
1028,69651.0,21000,21000.0,0.25,60,credit_card,0.26,RENT,9166.67,25,17811,1,5
1029,54274.0,8000,8000.0,0.12,36,house,0.08,MORTGAGE,4166.67,6,7419,1,
1030,37228.0,33600,32058.53,0.2,60,debt_consolidation,0.14,MORTGAGE,20000.0,12,17285,0,2
1031,2178.0,11050,10878.55,0.15,36,debt_consolidation,0.15,RENT,5250.0,12,27780,1,1
1032,76450.0,16000,16000.0,0.15,36,debt_consolidation,0.19,MORTGAGE,7666.67,16,43692,1,10
1033,37585.0,15000,15000.0,0.15,60,credit_card,0.17,RENT,4583.33,4,13115,1,8
1034,73523.0,12000,12000.0,0.14,36,debt_consolidation,0.14,MORTGAGE,8000.0,13,12968,1,3
1035,103275.0,4000,3975.0,0.15,36,house,0.05,RENT,1700.0,4,2381,5,1
1036,45094.0,12000,12000.0,0.18,36,other,0.2,RENT,5129.0,8,8923,0,5
1037,18688.0,12000,12000.0,0.1,36,debt_consolidation,0.12,MORTGAGE,10333.33,16,8987,0,5
1038,27095.0,7500,7500.0,0.05,36,house,0.22,MORTGAGE,2583.33,11,2160,0,10
1039,14887.0,24000,23568.65,0.08,36,credit_card,0.14,MORTGAGE,11666.67,10,33122,0,4
1040,74945.0,16000,16000.0,0.15,36,debt_consolidation,0.2,RENT,6000.0,11,10915,1,7
1041,48854.0,12200,12200.0,0.21,60,credit_card,0.09,RENT,6666.67,9,17282,0,10
1042,82729.0,12000,12000.0,0.1,36,debt_consolidation,0.12,RENT,8054.5,13,14986,0,10
1043,89068.0,12000,12000.0,0.15,36,debt_consolidation,0.26,OWN,3333.33,9,10310,0,
1044,31343.0,9800,9775.0,0.06,36,debt_consolidation,0.14,MORTGAGE,6666.67,5,11466,0,3
1045,11258.0,7000,7000.0,0.15,36,debt_consolidation,0.11,MORTGAGE,6833.0,11,5537,1,7
1046,32181.0,1000,10000.0,0.12,36,other,0.02,RENT,5500.0,3,5623,0,4
1047,62270.0,10000,10000.0,0.13,36,credit_card,0.19,MORTGAGE,4958.33,9,24598,1,2
1048,29653.0,17000,16975.0,0.12,60,debt_consolidation,0.13,MORTGAGE,4666.67,17,11677,2,10
1049,57430.0,18000,17975.0,0.19,60,debt_consolidation,0.16,MORTGAGE,4666.67,14,14878,3,10
1050,840.0,15600,6575.0,0.12,36,debt_consolidation,0.07,MORTGAGE,15000.0,14,20237,3,2
1051,1439.0,16750,9445.58,0.12,36,credit_card,0.25,RENT,3750.0,6,28116,1,10
1052,74632.0,7200,7200.0,0.12,36,debt_consolidation,0.19,OWN,3208.33,8,9849,0,1
1053,30753.0,1500,1500.0,0.13,36,other,0.21,MORTGAGE,5000.0,15,38176,1,4
1054,79198.0,13600,13600.0,0.12,36,credit_card,0.21,MORTGAGE,5416.67,15,17117,0,10
1055,48489.0,30000,30000.0,0.24,60,debt_consolidation,0.11,RENT,11250.0,12,41592,0,6
1056,98141.0,10000,10000.0,0.18,36,debt_consolidation,0.26,RENT,2500.0,6,17543,1,7
1057,103353.0,10000,9850.0,0.1,36,debt_consolidation,0.14,MORTGAGE,5916.67,8,6639,4,1
1058,37906.0,10000,10000.0,0.12,36,debt_consolidation,0.06,MORTGAGE,3746.58,5,9005,0,2
1059,3178.0,7000,6975.0,0.13,36,other,0.22,MORTGAGE,3041.67,13,15394,1,1
1060,33208.0,4700,4700.0,0.08,36,other,0.11,RENT,3416.67,3,2297,0,10
1061,32809.0,21200,21200.0,0.1,36,debt_consolidation,0.25,MORTGAGE,7916.67,18,7252,0,1
1062,80071.0,15000,14875.0,0.19,36,debt_consolidation,0.14,RENT,5000.0,12,10679,1,1
1063,22637.0,2800,2800.0,0.14,36,debt_consolidation,0.0,MORTGAGE,3458.0,3,0,2,10
1064,103450.0,15000,14875.0,0.13,36,other,0.14,MORTGAGE,4166.67,11,8014,4,2
1065,91807.0,24925,24925.0,0.11,60,debt_consolidation,0.25,MORTGAGE,6250.0,20,19245,0,4
1066,34367.0,15000,15000.0,0.12,36,debt_consolidation,0.21,OWN,5416.67,20,25464,0,4
1067,33046.0,9100,9100.0,0.06,36,house,0.15,MORTGAGE,3500.0,18,4315,1,10
1068,79981.0,12000,11950.0,0.12,36,credit_card,0.23,RENT,5416.67,7,13234,0,4
1069,63703.0,16250,16250.0,0.23,60,other,0.12,OWN,4300.0,10,16444,0,
1070,86783.0,25000,25000.0,0.18,60,debt_consolidation,0.1,RENT,7666.67,12,14631,2,3
1071,90684.0,30000,30000.0,0.15,36,debt_consolidation,0.07,MORTGAGE,9000.0,8,19430,0,9
1072,1316.0,4800,544.89,0.12,36,credit_card,0.13,MORTGAGE,7083.33,21,44198,0,10
1073,54430.0,3000,3000.0,0.12,36,major_purchase,0.15,RENT,6333.33,13,8682,0,4
1074,4691.0,17000,16650.0,0.12,36,debt_consolidation,0.16,MORTGAGE,5292.0,9,21441,1,10
1075,8716.0,12000,12000.0,0.18,36,debt_consolidation,0.22,MORTGAGE,5833.33,10,11074,3,2
1076,88420.0,27575,27575.0,0.19,60,house,0.11,MORTGAGE,13125.0,16,25980,1,6
1077,73164.0,5000,5000.0,0.09,36,credit_card,0.21,RENT,3000.0,4,12841,0,3
1078,59593.0,9000,9000.0,0.13,36,debt_consolidation,0.13,RENT,3466.67,13,11103,0,7
1079,12157.0,12000,11650.0,0.13,60,other,0.21,MORTGAGE,5683.0,15,21583,2,3
1080,57551.0,16500,16500.0,0.08,36,debt_consolidation,0.27,RENT,4583.33,11,8176,1,1
1081,2768.0,18000,13003.66,0.12,36,debt_consolidation,0.22,MORTGAGE,6000.0,16,23518,2,9
1082,34282.0,30000,29975.0,0.19,60,debt_consolidation,0.04,MORTGAGE,5833.33,7,9249,0,7
1083,55478.0,30000,29975.0,0.21,60,debt_consolidation,0.11,RENT,7083.33,12,9121,0,10
1084,3362.0,10000,7945.17,0.13,36,debt_consolidation,0.24,RENT,3583.33,16,10193,0,2
1085,88001.0,12000,12000.0,0.16,36,credit_card,0.09,MORTGAGE,10000.0,11,22312,1,10
1086,74388.0,10000,10000.0,0.1,36,other,0.13,RENT,4285.5,17,11724,0,1
1087,46215.0,3800,3800.0,0.15,36,debt_consolidation,0.23,RENT,3666.67,11,13883,1,1
1088,98493.0,18775,18775.0,0.1,36,debt_consolidation,0.25,MORTGAGE,5850.0,20,27573,0,3
1089,79371.0,7200,7200.0,0.17,36,debt_consolidation,0.2,RENT,2500.0,14,4539,1,1
1090,31004.0,25450,25425.0,0.14,60,credit_card,0.26,RENT,4416.67,13,31828,2,3
1091,14434.0,6000,5975.0,0.11,36,small_business,0.21,OWN,5750.0,18,21440,0,10
1092,28732.0,8000,8000.0,0.06,36,house,0.1,MORTGAGE,7250.0,6,4938,0,10
1093,41109.0,10000,10000.0,0.14,36,debt_consolidation,0.17,MORTGAGE,4083.33,15,6418,2,6
1094,41813.0,4800,4800.0,0.15,60,other,0.22,RENT,3333.0,7,4147,2,3
1095,75793.0,7000,7000.0,0.12,36,debt_consolidation,0.12,RENT,5166.67,12,10513,0,6
1096,87367.0,9975,9975.0,0.08,36,debt_consolidation,0.07,MORTGAGE,5000.0,17,9773,2,5
1097,59735.0,30075,30050.0,0.23,60,debt_consolidation,0.22,MORTGAGE,5083.33,17,20976,1,4
1098,28642.0,10000,10000.0,0.11,36,major_purchase,0.17,MORTGAGE,8333.33,9,92399,0,10
1099,80359.0,30000,30000.0,0.12,60,debt_consolidation,0.11,MORTGAGE,5833.33,8,10787,0,10
1100,96479.0,16000,16000.0,0.17,60,debt_consolidation,0.08,RENT,4666.67,9,15200,0,10
1101,66710.0,21200,21175.0,0.18,36,credit_card,0.31,RENT,4500.0,15,17250,0,10
1102,12150.0,6500,6500.0,0.08,36,other,0.02,MORTGAGE,3208.33,5,269,0,10
1103,59160.0,19000,19000.0,0.1,36,debt_consolidation,0.16,RENT,3833.33,10,22033,1,7
1104,2148.0,6500,5329.76,0.12,36,debt_consolidation,0.09,RENT,1750.0,8,9317,1,6
1105,100595.0,1500,1500.0,0.21,36,other,0.14,RENT,3583.33,7,4747,1,1
1106,74460.0,24000,24000.0,0.24,60,debt_consolidation,0.25,MORTGAGE,11666.67,21,9733,3,10
1107,81422.0,20000,20000.0,0.19,36,debt_consolidation,0.17,RENT,8333.33,9,31870,2,1
1108,39548.0,10000,10000.0,0.13,36,credit_card,0.06,MORTGAGE,4166.67,5,8899,2,10
1109,338.0,10000,6350.0,0.09,36,credit_card,0.0,RENT,13750.0,5,45,0,2
1110,71492.0,10000,10000.0,0.11,60,debt_consolidation,0.16,RENT,3250.0,5,11319,1,6
